id,food_name_canonical,scenario_input,scenario_type,language,category,region,preparation_variant,portion_unit,typical_portion,expected_resolved_food
RIF_00193,Bhindi Masala,भिंडी मसाला,hindi_devanagari_script,Hindi,vegetable_dry,Pan-India,normal,bowl,1 bowl (140g),Bhindi Masala
RIF_00194,Sarson Ka Saag,sarson ka saag,english_canonical,English,vegetable_dry,Punjab,normal,bowl,1 bowl (180g),Sarson Ka Saag
RIF_00195,Sarson Ka Saag,Punjabi Mustard Greens Puree,english_canonical,English,vegetable_dry,Punjab,normal,bowl,1 bowl (180g),Sarson Ka Saag
RIF_00196,Sarson Ka Saag,સરસવનું શાક,gujarati_native_script,Gujarati,vegetable_dry,Punjab,normal,bowl,1 bowl (180g),Sarson Ka Saag
RIF_00197,Sarson Ka Saag,sarsav nu shaak,gujarati_translit,Gujlish,vegetable_dry,Punjab,normal,bowl,1 bowl (180g),Sarson Ka Saag
RIF_00198,Sarson Ka Saag,सरसों का साग,hindi_devanagari_script,Hindi,vegetable_dry,Punjab,normal,bowl,1 bowl (180g),Sarson Ka Saag
RIF_00199,Butter Chicken,butter chicken,english_canonical,English,curry_gravy,Punjab,normal,bowl,1 bowl (220g),Butter Chicken
RIF_00200,Butter Chicken,Tandoori Chicken in Silky Butter Gravy,english_canonical,English,curry_gravy,Punjab,normal,bowl,1 bowl (220g),Butter Chicken
RIF_00201,Butter Chicken,બટર ચિકન,gujarati_native_script,Gujarati,curry_gravy,Punjab,normal,bowl,1 bowl (220g),Butter Chicken
RIF_00202,Butter Chicken,बटर चिकन,hindi_devanagari_script,Hindi,curry_gravy,Punjab,normal,bowl,1 bowl (220g),Butter Chicken
RIF_00203,Pani Puri,pani puri,english_canonical,English,street_food_chaat,Pan-India,normal,plate,1 plate (6 pieces),Pani Puri
RIF_00204,Pani Puri,Crispy Hollow Puris with Spiced Mint Water,english_canonical,English,street_food_chaat,Pan-India,normal,plate,1 plate (6 pieces),Pani Puri
RIF_00205,Pani Puri,પાણીપુરી,gujarati_native_script,Gujarati,street_food_chaat,Pan-India,normal,plate,1 plate (6 pieces),Pani Puri
RIF_00206,Pani Puri,panipuri,gujarati_translit,Gujlish,street_food_chaat,Pan-India,normal,plate,1 plate (6 pieces),Pani Puri
RIF_00207,Pani Puri,पानी पूरी,hindi_devanagari_script,Hindi,street_food_chaat,Pan-India,normal,plate,1 plate (6 pieces),Pani Puri
RIF_00208,Sev Puri,sev puri,english_canonical,English,street_food_chaat,Maharashtra,normal,plate,1 plate (6 pieces),Sev Puri
RIF_00209,Sev Puri,Crisp Puris Topped with Potatoes & Nylon Sev,english_canonical,English,street_food_chaat,Maharashtra,normal,plate,1 plate (6 pieces),Sev Puri
RIF_00210,Sev Puri,સેવ પુરી,gujarati_native_script,Gujarati,street_food_chaat,Maharashtra,normal,plate,1 plate (6 pieces),Sev Puri
RIF_00211,Sev Puri,सेव पूरी,hindi_devanagari_script,Hindi,street_food_chaat,Maharashtra,normal,plate,1 plate (6 pieces),Sev Puri
RIF_00212,Bhel Puri,bhel puri,english_canonical,English,street_food_chaat,Maharashtra,normal,plate,1 plate (150g),Bhel Puri
RIF_00213,Bhel Puri,Puffed Rice Chaat with Chutneys,english_canonical,English,street_food_chaat,Maharashtra,normal,plate,1 plate (150g),Bhel Puri
RIF_00214,Bhel Puri,ભેળ પુરી,gujarati_native_script,Gujarati,street_food_chaat,Maharashtra,normal,plate,1 plate (150g),Bhel Puri
RIF_00215,Bhel Puri,भेल पूरी,hindi_devanagari_script,Hindi,street_food_chaat,Maharashtra,normal,plate,1 plate (150g),Bhel Puri
RIF_00216,Pav Bhaji,pav bhaji,english_canonical,English,street_food_chaat,Maharashtra,normal,plate,1 plate (2 pav + bhaji),Pav Bhaji
RIF_00217,Pav Bhaji,Spiced Vegetable Mash with Butter Toasted Pav,english_canonical,English,street_food_chaat,Maharashtra,normal,plate,1 plate (2 pav + bhaji),Pav Bhaji
RIF_00218,Pav Bhaji,પાવ ભાજી,gujarati_native_script,Gujarati,street_food_chaat,Maharashtra,normal,plate,1 plate (2 pav + bhaji),Pav Bhaji
RIF_00219,Pav Bhaji,पाव भाजी,hindi_devanagari_script,Hindi,street_food_chaat,Maharashtra,normal,plate,1 plate (2 pav + bhaji),Pav Bhaji
RIF_00220,Vada Pav,vada pav,english_canonical,English,street_food_chaat,Maharashtra,normal,piece,1 piece,Vada Pav
RIF_00221,Vada Pav,Spiced Potato Fritter in Bread Roll,english_canonical,English,street_food_chaat,Maharashtra,normal,piece,1 piece,Vada Pav
RIF_00222,Vada Pav,વડા પાવ,gujarati_native_script,Gujarati,street_food_chaat,Maharashtra,normal,piece,1 piece,Vada Pav
RIF_00223,Vada Pav,वड़ा पाव,hindi_devanagari_script,Hindi,street_food_chaat,Maharashtra,normal,piece,1 piece,Vada Pav
RIF_00224,Samosa,samosa,english_canonical,English,snack,Pan-India,normal,piece,2 pieces,Samosa
RIF_00225,Samosa,Crispy Spiced Potato Filled Pastry,english_canonical,English,snack,Pan-India,normal,piece,2 pieces,Samosa
RIF_00226,Samosa,સમોસા,gujarati_native_script,Gujarati,snack,Pan-India,normal,piece,2 pieces,Samosa
RIF_00227,Samosa,समोसा,hindi_devanagari_script,Hindi,snack,Pan-India,normal,piece,2 pieces,Samosa
RIF_00228,Kachori,kachori,english_canonical,English,snack,Rajasthan,normal,piece,1 piece,Kachori
RIF_00229,Kachori,Flaky Spiced Dal / Onion Pastry,english_canonical,English,snack,Rajasthan,normal,piece,1 piece,Kachori
RIF_00230,Kachori,કચોરી,gujarati_native_script,Gujarati,snack,Rajasthan,normal,piece,1 piece,Kachori
RIF_00231,Kachori,कचौरी,hindi_devanagari_script,Hindi,snack,Rajasthan,normal,piece,1 piece,Kachori
RIF_00232,Khaman,khaman,english_canonical,English,snack,Gujarat,normal,plate,1 plate (150g),Khaman
RIF_00233,Khaman,Steamed Spongy Gram Flour Khaman,english_canonical,English,snack,Gujarat,normal,plate,1 plate (150g),Khaman
RIF_00234,Khaman,ખમણ,gujarati_native_script,Gujarati,snack,Gujarat,normal,plate,1 plate (150g),Khaman
RIF_00235,Khaman,खमण,hindi_devanagari_script,Hindi,snack,Gujarat,normal,plate,1 plate (150g),Khaman
RIF_00236,Dhokla,dhokla,english_canonical,English,snack,Gujarat,normal,plate,1 plate (150g),Dhokla
RIF_00237,Dhokla,Steamed Fermented Rice & Dal Dhokla,english_canonical,English,snack,Gujarat,normal,plate,1 plate (150g),Dhokla
RIF_00238,Dhokla,ઢોકળાં,gujarati_native_script,Gujarati,snack,Gujarat,normal,plate,1 plate (150g),Dhokla
RIF_00239,Dhokla,ढोकला,hindi_devanagari_script,Hindi,snack,Gujarat,normal,plate,1 plate (150g),Dhokla
RIF_00240,Khandvi,khandvi,english_canonical,English,snack,Gujarat,normal,plate,1 plate (120g),Khandvi
RIF_00241,Khandvi,Rolled Gram Flour & Buttermilk Pinwheels,english_canonical,English,snack,Gujarat,normal,plate,1 plate (120g),Khandvi
RIF_00242,Khandvi,ખાંડવી,gujarati_native_script,Gujarati,snack,Gujarat,normal,plate,1 plate (120g),Khandvi
RIF_00243,Khandvi,खांडवी,hindi_devanagari_script,Hindi,snack,Gujarat,normal,plate,1 plate (120g),Khandvi
RIF_00244,Handvo,handvo,english_canonical,English,snack,Gujarat,normal,piece,2 pieces (150g),Handvo
RIF_00245,Handvo,Baked Savory Lentil & Vegetable Cake,english_canonical,English,snack,Gujarat,normal,piece,2 pieces (150g),Handvo
RIF_00246,Handvo,હાંડવો,gujarati_native_script,Gujarati,snack,Gujarat,normal,piece,2 pieces (150g),Handvo
RIF_00247,Handvo,हांडवो,hindi_devanagari_script,Hindi,snack,Gujarat,normal,piece,2 pieces (150g),Handvo
RIF_00248,Fafda,fafda,english_canonical,English,snack,Gujarat,normal,plate,1 plate (100g),Fafda
RIF_00249,Fafda,Crisp Gram Flour Strips (Fafda),english_canonical,English,snack,Gujarat,normal,plate,1 plate (100g),Fafda
RIF_00250,Fafda,ફાફડા,gujarati_native_script,Gujarati,snack,Gujarat,normal,plate,1 plate (100g),Fafda
RIF_00251,Fafda,फाफड़ा,hindi_devanagari_script,Hindi,snack,Gujarat,normal,plate,1 plate (100g),Fafda
RIF_00252,Khakhra,khakhra,english_canonical,English,snack,Gujarat,normal,piece,2 pieces,Khakhra
RIF_00253,Khakhra,Crispy Thin Whole Wheat Crackers,english_canonical,English,snack,Gujarat,normal,piece,2 pieces,Khakhra
RIF_00254,Khakhra,ખાખરા,gujarati_native_script,Gujarati,snack,Gujarat,normal,piece,2 pieces,Khakhra
RIF_00255,Khakhra,खाखरा,hindi_devanagari_script,Hindi,snack,Gujarat,normal,piece,2 pieces,Khakhra
RIF_00256,Dabeli,dabeli,english_canonical,English,street_food_chaat,Gujarat,normal,piece,1 piece,Dabeli
RIF_00257,Dabeli,Spiced Potato Burger with Peanuts & Pomegranate,english_canonical,English,street_food_chaat,Gujarat,normal,piece,1 piece,Dabeli
RIF_00258,Dabeli,કચ્છી દાબેલી,gujarati_native_script,Gujarati,street_food_chaat,Gujarat,normal,piece,1 piece,Dabeli
RIF_00259,Dabeli,kacchi dabeli,gujarati_translit,Gujlish,street_food_chaat,Gujarat,normal,piece,1 piece,Dabeli
RIF_00260,Dabeli,दाबेली,hindi_devanagari_script,Hindi,street_food_chaat,Gujarat,normal,piece,1 piece,Dabeli
RIF_00261,Poha,poha,english_canonical,English,breakfast,Maharashtra,normal,plate,1 plate (150g),Poha
RIF_00262,Poha,Flattened Rice with Onions & Peanuts,english_canonical,English,breakfast,Maharashtra,normal,plate,1 plate (150g),Poha
RIF_00263,Poha,પૌંઆ,gujarati_native_script,Gujarati,breakfast,Maharashtra,normal,plate,1 plate (150g),Poha
RIF_00264,Poha,pauva,gujarati_translit,Gujlish,breakfast,Maharashtra,normal,plate,1 plate (150g),Poha
RIF_00265,Poha,पोहा,hindi_devanagari_script,Hindi,breakfast,Maharashtra,normal,plate,1 plate (150g),Poha
RIF_00266,Idli,idli,english_canonical,English,breakfast,South India,normal,piece,2 pieces,Idli
RIF_00267,Idli,Steamed Fermented Rice Cakes,english_canonical,English,breakfast,South India,normal,piece,2 pieces,Idli
RIF_00268,Idli,ઈડલી,gujarati_native_script,Gujarati,breakfast,South India,normal,piece,2 pieces,Idli
RIF_00269,Idli,इडली,hindi_devanagari_script,Hindi,breakfast,South India,normal,piece,2 pieces,Idli
RIF_00270,Masala Dosa,masala dosa,english_canonical,English,breakfast,South India,normal,piece,1 piece,Masala Dosa
RIF_00271,Masala Dosa,Crispy Crepe with Spiced Potato Filling,english_canonical,English,breakfast,South India,normal,piece,1 piece,Masala Dosa
RIF_00272,Masala Dosa,મસાલા ઢોસા,gujarati_native_script,Gujarati,breakfast,South India,normal,piece,1 piece,Masala Dosa
RIF_00273,Masala Dosa,मसाला डोसा,hindi_devanagari_script,Hindi,breakfast,South India,normal,piece,1 piece,Masala Dosa
RIF_00274,Medu Vada,medu vada,english_canonical,English,breakfast,South India,normal,piece,2 pieces,Medu Vada
RIF_00275,Medu Vada,Crispy Fried Lentil Doughnuts,english_canonical,English,breakfast,South India,normal,piece,2 pieces,Medu Vada
RIF_00276,Medu Vada,મેદુ વડા,gujarati_native_script,Gujarati,breakfast,South India,normal,piece,2 pieces,Medu Vada
RIF_00277,Medu Vada,मेदु वड़ा,hindi_devanagari_script,Hindi,breakfast,South India,normal,piece,2 pieces,Medu Vada
RIF_00278,Uttapam,uttapam,english_canonical,English,breakfast,South India,normal,piece,1 piece,Uttapam
RIF_00279,Uttapam,Thick Savory Rice Pancake with Veggies,english_canonical,English,breakfast,South India,normal,piece,1 piece,Uttapam
RIF_00280,Uttapam,ઉત્તપમ,gujarati_native_script,Gujarati,breakfast,South India,normal,piece,1 piece,Uttapam
RIF_00281,Uttapam,उत्तपम,hindi_devanagari_script,Hindi,breakfast,South India,normal,piece,1 piece,Uttapam
RIF_00282,Masala Chai,masala chai,english_canonical,English,drink,Pan-India,normal,cup,1 cup (150ml),Masala Chai
RIF_00283,Masala Chai,Spiced Indian Milk Tea,english_canonical,English,drink,Pan-India,normal,cup,1 cup (150ml),Masala Chai
RIF_00284,Masala Chai,મસાલા ચા,gujarati_native_script,Gujarati,drink,Pan-India,normal,cup,1 cup (150ml),Masala Chai
RIF_00285,Masala Chai,मसाला चाय,hindi_devanagari_script,Hindi,drink,Pan-India,normal,cup,1 cup (150ml),Masala Chai
RIF_00286,Cutting Chai,cutting chai,english_canonical,English,drink,Maharashtra,normal,cup,1 small glass (80ml),Cutting Chai
RIF_00287,Cutting Chai,Mumbai Half-Measure Strong Spiced Tea,english_canonical,English,drink,Maharashtra,normal,cup,1 small glass (80ml),Cutting Chai
RIF_00288,Cutting Chai,કટિંગ ચા,gujarati_native_script,Gujarati,drink,Maharashtra,normal,cup,1 small glass (80ml),Cutting Chai
RIF_00289,Cutting Chai,कटिंग चाय,hindi_devanagari_script,Hindi,drink,Maharashtra,normal,cup,1 small glass (80ml),Cutting Chai
RIF_00290,Chaas,chaas,english_canonical,English,drink,Gujarat,normal,glass,1 glass (250ml),Chaas
RIF_00291,Chaas,Spiced Buttermilk (Chaas / Mattha),english_canonical,English,drink,Gujarat,normal,glass,1 glass (250ml),Chaas
RIF_00292,Chaas,છાસ,gujarati_native_script,Gujarati,drink,Gujarat,normal,glass,1 glass (250ml),Chaas
RIF_00293,Chaas,chhas,gujarati_translit,Gujlish,drink,Gujarat,normal,glass,1 glass (250ml),Chaas
RIF_00294,Chaas,छाछ,hindi_devanagari_script,Hindi,drink,Gujarat,normal,glass,1 glass (250ml),Chaas
RIF_00295,Sweet Lassi,sweet lassi,english_canonical,English,drink,Punjab,normal,glass,1 glass (300ml),Sweet Lassi
RIF_00296,Sweet Lassi,Sweetened Churned Yogurt Lassi,english_canonical,English,drink,Punjab,normal,glass,1 glass (300ml),Sweet Lassi
RIF_00297,Sweet Lassi,મીઠી લસ્સી,gujarati_native_script,Gujarati,drink,Punjab,normal,glass,1 glass (300ml),Sweet Lassi
RIF_00298,Sweet Lassi,meethi lassi,gujarati_translit,Gujlish,drink,Punjab,normal,glass,1 glass (300ml),Sweet Lassi
RIF_00299,Sweet Lassi,मीठी लस्सी,hindi_devanagari_script,Hindi,drink,Punjab,normal,glass,1 glass (300ml),Sweet Lassi
RIF_00300,Filter Coffee,filter coffee,english_canonical,English,drink,South India,normal,cup,1 cup (120ml),Filter Coffee
RIF_00301,Filter Coffee,South Indian Frothy Filter Kaapi,english_canonical,English,drink,South India,normal,cup,1 cup (120ml),Filter Coffee
RIF_00302,Filter Coffee,ફિલ્ટર કોફી,gujarati_native_script,Gujarati,drink,South India,normal,cup,1 cup (120ml),Filter Coffee
RIF_00303,Filter Coffee,फ़िल्टर कॉफ़ी,hindi_devanagari_script,Hindi,drink,South India,normal,cup,1 cup (120ml),Filter Coffee
RIF_00304,Nimbu Pani,nimbu pani,english_canonical,English,drink,Pan-India,normal,glass,1 glass (250ml),Nimbu Pani
RIF_00305,Nimbu Pani,Fresh Spiced Lemonade,english_canonical,English,drink,Pan-India,normal,glass,1 glass (250ml),Nimbu Pani
RIF_00306,Nimbu Pani,લીંબુ પાણી,gujarati_native_script,Gujarati,drink,Pan-India,normal,glass,1 glass (250ml),Nimbu Pani
RIF_00307,Nimbu Pani,limbu pani,gujarati_translit,Gujlish,drink,Pan-India,normal,glass,1 glass (250ml),Nimbu Pani
RIF_00308,Nimbu Pani,नींबू पानी,hindi_devanagari_script,Hindi,drink,Pan-India,normal,glass,1 glass (250ml),Nimbu Pani
RIF_00309,Badam Milk,badam milk,english_canonical,English,drink,North India,normal,glass,1 glass (200ml),Badam Milk
RIF_00310,Badam Milk,Almond Saffron Flavored Milk,english_canonical,English,drink,North India,normal,glass,1 glass (200ml),Badam Milk
RIF_00311,Badam Milk,બદામ દૂધ,gujarati_native_script,Gujarati,drink,North India,normal,glass,1 glass (200ml),Badam Milk
RIF_00312,Badam Milk,badam doodh,gujarati_translit,Gujlish,drink,North India,normal,glass,1 glass (200ml),Badam Milk
RIF_00313,Badam Milk,बादाम दूध,hindi_devanagari_script,Hindi,drink,North India,normal,glass,1 glass (200ml),Badam Milk
RIF_00314,Sugarcane Juice,sugarcane juice,english_canonical,English,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_00315,Sugarcane Juice,Fresh Sugarcane Juice,english_canonical,English,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_00316,Sugarcane Juice,શેરડીનો રસ,gujarati_native_script,Gujarati,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_00317,Sugarcane Juice,sherdi no ras,gujarati_translit,Gujlish,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_00318,Sugarcane Juice,गन्ने का रस,hindi_devanagari_script,Hindi,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_00319,Sugarcane Juice,ganne ka ras,hindi_translit,Hinglish,drink,Pan-India,normal,glass,1 glass (300ml),Sugarcane Juice
RIF_00320,Jaljeera,jaljeera,english_canonical,English,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_00321,Jaljeera,Spiced Cumin & Mint Cooler,english_canonical,English,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_00322,Jaljeera,જલજીરા,gujarati_native_script,Gujarati,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_00323,Jaljeera,जलजीरा,hindi_devanagari_script,Hindi,drink,North India,normal,glass,1 glass (250ml),Jaljeera
RIF_00324,Thandai,thandai,english_canonical,English,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_00325,Thandai,Spiced Nut & Poppy Seed Festive Milk Drink,english_canonical,English,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_00326,Thandai,ઠંડાઈ,gujarati_native_script,Gujarati,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_00327,Thandai,ठंडाई,hindi_devanagari_script,Hindi,drink,North India,normal,glass,1 glass (250ml),Thandai
RIF_00328,Gulab Jamun,gulab jamun,english_canonical,English,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_00329,Gulab Jamun,Fried Milk Dumplings in Rose Sugar Syrup,english_canonical,English,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_00330,Gulab Jamun,ગુલાબ જાંબુ,gujarati_native_script,Gujarati,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_00331,Gulab Jamun,gulab jambu,gujarati_translit,Gujlish,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_00332,Gulab Jamun,गुलाब जामुन,hindi_devanagari_script,Hindi,sweet_dessert,Pan-India,normal,piece,2 pieces,Gulab Jamun
RIF_00333,Jalebi,jalebi,english_canonical,English,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_00334,Jalebi,Crispy Spiral Fritters in Sugar Syrup,english_canonical,English,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_00335,Jalebi,જલેબી,gujarati_native_script,Gujarati,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_00336,Jalebi,जलेबी,hindi_devanagari_script,Hindi,sweet_dessert,Pan-India,normal,plate,100g,Jalebi
RIF_00337,Sukhdi,sukhdi,english_canonical,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_00338,Sukhdi,Traditional Gujarati Whole Wheat & Jaggery Fudge,english_canonical,English,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_00339,Sukhdi,સુખડી,gujarati_native_script,Gujarati,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_00340,Sukhdi,सुखड़ी,hindi_devanagari_script,Hindi,sweet_dessert,Gujarat,normal,piece,2 pieces (60g),Sukhdi
RIF_00341,Kheer,kheer,english_canonical,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_00342,Kheer,Slow-Simmered Rice & Cardamom Milk Pudding,english_canonical,English,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_00343,Kheer,ખીર,gujarati_native_script,Gujarati,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_00344,Kheer,खीर,hindi_devanagari_script,Hindi,sweet_dessert,Pan-India,normal,bowl,1 bowl (150g),Kheer
RIF_00345,Apple,apple,english_canonical,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_00346,Apple,Fresh Apple,english_canonical,English,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_00347,Apple,સફરજન,gujarati_native_script,Gujarati,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_00348,Apple,safarjan,gujarati_translit,Gujlish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_00349,Apple,सेब,hindi_devanagari_script,Hindi,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_00350,Apple,seb,hindi_translit,Hinglish,fruit,Pan-India,normal,piece,1 piece (150g),Apple
RIF_00351,Banana,banana,english_canonical,English,fruit,Pan-India,normal,piece,1 piece (100g),Banana
RIF_00352,Banana,Ripe Yellow Banana,english_canonical,English,fruit,Pan-India,normal,piece,1 piece (100g),Banana
